faceoffWinPct,gameDate,homeRoad,opponentTeamAbbrev,penaltyKillPct,powerPlayPct,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,wins,daysSinceLastGame,winStreak,gamesPlayed
0.384615,2024-01-06,R,EDM,0.3333339999999999,0.0,46.0,30.0,Ottawa Senators,9,0,2,0,34
0.551724,2024-01-09,R,CGY,1.0,0.333333,36.0,33.0,Ottawa Senators,9,0,3,0,35
0.5,2024-01-11,R,BUF,0.666667,0.0,32.0,28.0,Ottawa Senators,9,0,2,0,36
0.574074,2024-01-13,H,SJS,1.0,0.0,18.0,41.0,Ottawa Senators,9,1,2,0,37
0.5972219999999999,2024-01-16,H,COL,0.666667,0.333333,34.0,40.0,Ottawa Senators,9,0,3,1,38
0.47619,2024-01-18,H,MTL,1.0,0.0,23.0,37.0,Ottawa Senators,9,1,2,0,39
0.5,2024-01-20,H,WPG,1.0,0.0,29.0,35.0,Ottawa Senators,9,0,2,1,40
0.625,2024-01-21,R,PHI,0.5,0.0,25.0,34.0,Ottawa Senators,9,1,1,0,41
0.48,2024-01-23,R,MTL,1.0,0.0,25.0,28.0,Ottawa Senators,9,1,2,1,42
0.5090899999999999,2024-01-25,H,BOS,0.0,0.333333,23.0,37.0,Ottawa Senators,9,0,2,2,43
0.4655169999999999,2024-01-27,H,NYR,1.0,1.0,29.0,31.0,Ottawa Senators,9,0,2,0,44
0.5,2024-01-29,H,NSH,1.0,0.0,28.0,35.0,Ottawa Senators,9,1,2,0,45
0.480769,2024-01-31,R,DET,1.0,0.0,25.0,25.0,Ottawa Senators,9,1,2,1,46
0.543478,2024-02-10,H,TOR,,0.0,35.0,32.0,Ottawa Senators,9,1,10,2,47
0.4426219999999999,2024-02-13,H,CBJ,1.0,0.3999999999999999,40.0,30.0,Ottawa Senators,9,1,3,3,48
0.457627,2024-02-15,H,ANA,0.0,0.0,20.0,34.0,Ottawa Senators,9,0,2,4,49
0.4666659999999999,2024-02-17,R,CHI,1.0,0.5,22.0,42.0,Ottawa Senators,9,0,2,0,50
0.484848,2024-02-19,R,TBL,,0.0,25.0,28.0,Ottawa Senators,9,1,2,0,51
0.557377,2024-02-20,R,FLA,1.0,0.0,34.0,30.0,Ottawa Senators,9,0,1,1,52
0.611111,2024-02-22,H,DAL,1.0,0.25,15.0,30.0,Ottawa Senators,9,1,2,0,53
0.612244,2024-02-24,H,VGK,0.5,0.333333,29.0,33.0,Ottawa Senators,9,1,2,1,54
0.481481,2023-10-11,H,MTL,0.75,0.5,24.0,42.0,Toronto Maple Leafs,10,1,0,0,0
0.514285,2023-10-14,H,MIN,1.0,0.666666,32.0,33.0,Toronto Maple Leafs,10,1,3,1,1
0.627118,2023-10-16,H,CHI,0.75,0.0,31.0,36.0,Toronto Maple Leafs,10,0,2,2,2
0.428571,2023-10-19,R,FLA,1.0,0.1999999999999999,24.0,30.0,Toronto Maple Leafs,10,0,3,0,3
0.4126979999999999,2023-10-21,R,TBL,0.5,0.0,31.0,52.0,Toronto Maple Leafs,10,1,2,0,4
0.534883,2023-10-24,R,WSH,0.666667,0.666666,38.0,17.0,Toronto Maple Leafs,10,1,3,1,5
0.543859,2023-10-26,R,DAL,1.0,0.25,32.0,24.0,Toronto Maple Leafs,10,1,2,2,6
0.542372,2023-10-28,R,NSH,0.6,0.25,24.0,35.0,Toronto Maple Leafs,10,0,2,3,7
0.574074,2023-10-31,H,LAK,0.75,0.25,27.0,30.0,Toronto Maple Leafs,10,0,3,0,8
0.339285,2023-11-02,R,BOS,1.0,0.0,40.0,35.0,Toronto Maple Leafs,10,0,2,0,9
0.6885239999999999,2023-11-04,H,BUF,0.666667,0.25,41.0,28.0,Toronto Maple Leafs,10,0,2,0,10
0.457627,2023-11-06,H,TBL,0.3333339999999999,0.0,31.0,34.0,Toronto Maple Leafs,10,1,2,0,11
0.5625,2023-11-08,H,OTT,0.666667,0.5,31.0,30.0,Toronto Maple Leafs,10,0,2,1,12
0.592592,2023-11-10,H,CGY,1.0,1.0,28.0,36.0,Toronto Maple Leafs,10,1,2,0,13
0.479166,2023-11-11,H,VAN,0.666667,0.0,33.0,22.0,Toronto Maple Leafs,10,1,1,1,14
0.555555,2023-11-17,R,DET,1.0,0.333333,29.0,29.0,Toronto Maple Leafs,10,1,6,2,15
0.609375,2023-11-19,R,MIN,1.0,0.5,36.0,25.0,Toronto Maple Leafs,10,1,2,3,16
0.591836,2023-11-24,R,CHI,1.0,0.0,34.0,37.0,Toronto Maple Leafs,10,0,5,4,17
0.540983,2023-11-25,R,PIT,1.0,0.0,35.0,33.0,Toronto Maple Leafs,10,0,1,0,18
0.527272,2023-11-28,H,FLA,1.0,0.0,39.0,32.0,Toronto Maple Leafs,10,1,3,0,19
0.610169,2023-11-30,H,SEA,0.7999999999999999,0.333333,40.0,28.0,Toronto Maple Leafs,10,1,2,1,20
0.540983,2023-12-02,H,BOS,1.0,0.0,37.0,40.0,Toronto Maple Leafs,10,0,2,2,21
0.5714279999999999,2023-12-07,R,OTT,1.0,0.0,41.0,22.0,Toronto Maple Leafs,10,1,5,0,22
0.557692,2023-12-09,H,NSH,1.0,0.1999999999999999,18.0,37.0,Toronto Maple Leafs,10,1,2,1,23
0.535714,2023-12-11,R,NYI,1.0,1.0,29.0,40.0,Toronto Maple Leafs,10,0,2,2,24
0.527272,2023-12-12,R,NYR,0.5,0.333333,31.0,30.0,Toronto Maple Leafs,10,1,1,0,25
0.5606059999999999,2023-12-14,H,CBJ,0.5,0.5,35.0,48.0,Toronto Maple Leafs,10,0,2,1,26
0.4107139999999999,2023-12-16,H,PIT,1.0,0.2857139999999999,38.0,35.0,Toronto Maple Leafs,10,1,2,0,27
0.446808,2023-12-19,H,NYR,0.0,,36.0,33.0,Toronto Maple Leafs,10,0,3,1,28
0.584905,2023-12-21,R,BUF,0.7999999999999999,0.25,34.0,27.0,Toronto Maple Leafs,10,0,2,0,29
0.547169,2023-12-23,R,CBJ,1.0,0.5,28.0,30.0,Toronto Maple Leafs,10,1,2,0,30
0.516129,2023-12-27,H,OTT,1.0,0.0,30.0,36.0,Toronto Maple Leafs,10,0,4,1,31
0.5714279999999999,2023-12-29,R,CBJ,0.5,0.5,21.0,33.0,Toronto Maple Leafs,10,0,2,0,32
0.610169,2023-12-30,H,CAR,0.5,0.0,28.0,27.0,Toronto Maple Leafs,10,0,1,0,33
0.47619,2024-01-02,R,LAK,1.0,0.0,31.0,29.0,Toronto Maple Leafs,10,1,3,0,34
0.591549,2024-01-03,R,ANA,1.0,0.1999999999999999,28.0,57.0,Toronto Maple Leafs,10,1,1,1,35
0.535714,2024-01-06,R,SJS,,0.5,24.0,32.0,Toronto Maple Leafs,10,1,3,2,36
0.612903,2024-01-09,H,SJS,0.0,1.0,23.0,46.0,Toronto Maple Leafs,10,1,3,3,37
0.471698,2024-01-11,R,NYI,0.3333339999999999,0.0,30.0,35.0,Toronto Maple Leafs,10,0,2,4,38
0.4901959999999999,2024-01-13,H,COL,0.75,0.0,33.0,29.0,Toronto Maple Leafs,10,0,2,0,39
0.607142,2024-01-14,H,DET,1.0,0.0,24.0,30.0,Toronto Maple Leafs,10,0,1,0,40
0.48,2024-01-16,R,EDM,1.0,0.0,32.0,27.0,Toronto Maple Leafs,10,0,2,0,41
0.539682,2024-01-18,R,CGY,0.666667,0.5,26.0,32.0,Toronto Maple Leafs,10,1,2,0,42
0.618181,2024-01-20,R,VAN,0.3333339999999999,0.0,21.0,46.0,Toronto Maple Leafs,10,0,2,1,43
0.716981,2024-01-21,R,SEA,1.0,0.0,17.0,26.0,Toronto Maple Leafs,10,1,1,0,44
0.648148,2024-01-24,H,WPG,1.0,0.0,32.0,30.0,Toronto Maple Leafs,10,1,3,1,45
0.6222219999999999,2024-01-27,R,WPG,1.0,0.666666,26.0,30.0,Toronto Maple Leafs,10,1,3,2,46
0.5,2024-02-05,H,NYI,1.0,0.5,29.0,36.0,Toronto Maple Leafs,10,0,9,3,47
0.453125,2024-02-07,H,DAL,0.75,1.0,31.0,31.0,Toronto Maple Leafs,10,1,2,0,48
0.4565209999999999,2024-02-10,R,OTT,1.0,,32.0,35.0,Toronto Maple Leafs,10,0,3,1,49
0.591836,2024-02-13,H,STL,1.0,0.0,15.0,32.0,Toronto Maple Leafs,10,1,3,0,50
0.561403,2024-02-15,H,PHI,0.666667,0.333333,32.0,28.0,Toronto Maple Leafs,10,1,2,1,51
0.555555,2024-02-17,H,ANA,0.666667,0.7999999999999999,21.0,32.0,Toronto Maple Leafs,10,1,2,2,52
0.52459,2024-02-19,R,STL,0.5,0.5,21.0,29.0,Toronto Maple Leafs,10,1,2,3,53
0.516666,2024-02-21,R,ARI,0.666667,0.3999999999999999,26.0,36.0,Toronto Maple Leafs,10,1,2,4,54
0.45098,2024-02-22,R,VGK,1.0,0.0,26.0,42.0,Toronto Maple Leafs,10,1,1,5,55
0.521739,2024-02-24,R,COL,0.0,1.0,29.0,30.0,Toronto Maple Leafs,10,1,2,6,56
0.522388,2023-10-11,H,OTT,1.0,0.1666659999999999,30.0,42.0,Carolina Hurricanes,12,1,0,0,0
0.470588,2023-10-14,R,LAK,0.714286,0.0,30.0,19.0,Carolina Hurricanes,12,1,3,1,1
0.5,2023-10-15,R,ANA,1.0,0.333333,25.0,35.0,Carolina Hurricanes,12,0,1,2,2
0.530303,2023-10-17,R,SJS,0.666667,0.428571,16.0,42.0,Carolina Hurricanes,12,1,2,0,3
0.4558819999999999,2023-10-19,R,SEA,0.5,0.5,36.0,36.0,Carolina Hurricanes,12,0,2,1,4
0.4838699999999999,2023-10-21,R,COL,0.3999999999999999,0.1999999999999999,27.0,27.0,Carolina Hurricanes,12,0,2,0,5
0.480769,2023-10-24,R,TBL,0.75,0.0,23.0,32.0,Carolina Hurricanes,12,0,3,0,6
0.561643,2023-10-26,H,SEA,1.0,0.0,26.0,45.0,Carolina Hurricanes,12,1,2,0,7
0.442857,2023-10-27,H,SJS,1.0,0.25,20.0,40.0,Carolina Hurricanes,12,1,1,1,8
0.70909,2023-10-30,R,PHI,1.0,1.0,28.0,32.0,Carolina Hurricanes,12,1,3,2,9
0.4838699999999999,2023-11-02,R,NYR,0.7999999999999999,0.5,26.0,27.0,Carolina Hurricanes,12,0,3,3,10
0.530303,2023-11-04,R,NYI,1.0,0.333333,25.0,46.0,Carolina Hurricanes,12,1,2,0,11
0.5957439999999999,2023-11-07,H,BUF,0.75,0.25,21.0,27.0,Carolina Hurricanes,12,1,3,1,12
0.59375,2023-11-10,R,FLA,1.0,0.0,35.0,30.0,Carolina Hurricanes,12,0,3,2,13
0.440677,2023-11-11,R,TBL,1.0,0.333333,22.0,32.0,Carolina Hurricanes,12,1,1,0,14
0.4558819999999999,2023-11-15,H,PHI,1.0,0.0,24.0,32.0,Carolina Hurricanes,12,0,4,1,15
0.474576,2023-11-18,H,PIT,1.0,0.333333,28.0,34.0,Carolina Hurricanes,12,1,3,0,16
0.438596,2023-11-22,H,EDM,0.75,0.0,23.0,27.0,Carolina Hurricanes,12,1,4,1,17
0.589285,2023-11-24,H,TBL,0.1999999999999999,0.1666659999999999,14.0,24.0,Carolina Hurricanes,12,0,2,2,18
0.5535709999999999,2023-11-26,H,CBJ,,0.0,23.0,43.0,Carolina Hurricanes,12,1,2,0,19
0.481481,2023-11-28,R,PHI,1.0,0.0,29.0,36.0,Carolina Hurricanes,12,1,2,1,20
0.460317,2023-11-30,H,NYI,0.75,0.0,16.0,43.0,Carolina Hurricanes,12,0,2,2,21
0.543859,2023-12-02,H,BUF,1.0,1.0,22.0,37.0,Carolina Hurricanes,12,1,2,0,22
0.517857,2023-12-04,R,WPG,1.0,0.0,22.0,43.0,Carolina Hurricanes,12,0,2,1,23
0.470588,2023-12-06,R,EDM,1.0,0.0,34.0,39.0,Carolina Hurricanes,12,0,2,0,24
0.545454,2023-12-07,R,CGY,1.0,0.0,27.0,30.0,Carolina Hurricanes,12,0,1,0,25
0.525423,2023-12-09,R,VAN,1.0,0.1999999999999999,24.0,24.0,Carolina Hurricanes,12,0,2,0,26
0.526315,2023-12-12,R,OTT,1.0,1.0,32.0,28.0,Carolina Hurricanes,12,1,3,0,27
0.672727,2023-12-14,R,DET,1.0,0.0,26.0,39.0,Carolina Hurricanes,12,1,2,1,28
0.553846,2023-12-15,H,NSH,0.666667,0.666666,30.0,31.0,Carolina Hurricanes,12,0,1,2,29
0.448275,2023-12-17,H,WSH,1.0,0.0,21.0,29.0,Carolina Hurricanes,12,0,2,0,30
0.4305549999999999,2023-12-19,H,VGK,1.0,1.0,33.0,39.0,Carolina Hurricanes,12,1,2,0,31
0.508196,2023-12-21,R,PIT,1.0,0.0,25.0,24.0,Carolina Hurricanes,12,0,2,1,32
0.485294,2023-12-23,H,NYI,1.0,0.5,28.0,40.0,Carolina Hurricanes,12,0,2,0,33
0.627118,2023-12-27,R,NSH,0.75,0.5,37.0,25.0,Carolina Hurricanes,12,1,4,0,34
0.449275,2023-12-28,H,MTL,0.75,0.333333,21.0,31.0,Carolina Hurricanes,12,1,1,1,35
0.38983,2023-12-30,R,TOR,1.0,0.5,27.0,28.0,Carolina Hurricanes,12,1,2,2,36
0.508474,2024-01-02,R,NYR,1.0,0.5,29.0,27.0,Carolina Hurricanes,12,1,3,3,37
0.606557,2024-01-05,R,WSH,0.666667,0.666666,17.0,34.0,Carolina Hurricanes,12,1,3,4,38
0.574074,2024-01-06,H,STL,1.0,1.0,22.0,30.0,Carolina Hurricanes,12,0,1,5,39
0.491525,2024-01-11,H,ANA,0.7999999999999999,0.333333,16.0,34.0,Carolina Hurricanes,12,1,5,0,40
0.508474,2024-01-13,H,PIT,1.0,0.0,40.0,35.0,Carolina Hurricanes,12,1,2,1,41
0.508771,2024-01-15,H,LAK,1.0,0.0,26.0,32.0,Carolina Hurricanes,12,0,2,2,42
0.557377,2024-01-19,H,DET,0.0,1.0,12.0,30.0,Carolina Hurricanes,12,1,4,0,43
0.606557,2024-01-21,H,MIN,1.0,0.0,19.0,42.0,Carolina Hurricanes,12,0,2,1,44
0.48,2024-01-24,R,BOS,1.0,0.666666,28.0,33.0,Carolina Hurricanes,12,1,3,0,45
0.568627,2024-01-25,H,NJD,1.0,0.25,25.0,23.0,Carolina Hurricanes,12,1,1,1,46
0.636363,2024-01-27,H,ARI,1.0,0.5,11.0,39.0,Carolina Hurricanes,12,1,2,2,47
0.490566,2024-02-06,H,VAN,0.3333339999999999,0.5,19.0,24.0,Carolina Hurricanes,12,0,10,3,48
0.555555,2024-02-08,H,COL,1.0,0.1999999999999999,27.0,27.0,Carolina Hurricanes,12,1,2,0,49
0.545454,2024-02-10,H,NJD,1.0,0.0,34.0,32.0,Carolina Hurricanes,12,1,2,1,50
0.526315,2024-02-13,R,DAL,1.0,0.0,23.0,34.0,Carolina Hurricanes,12,0,3,2,51
0.7457619999999999,2024-02-16,R,ARI,1.0,0.5,31.0,30.0,Carolina Hurricanes,12,1,3,0,52
0.474576,2024-02-17,R,VGK,1.0,,30.0,28.0,Carolina Hurricanes,12,1,1,1,53
0.547169,2024-02-19,H,CHI,0.5,0.25,17.0,42.0,Carolina Hurricanes,12,1,2,2,54
0.391304,2024-02-22,H,FLA,1.0,0.0,45.0,29.0,Carolina Hurricanes,12,1,3,3,55
0.3888879999999999,2024-02-24,H,DAL,1.0,0.0,16.0,21.0,Carolina Hurricanes,12,0,2,4,56
0.629629,2024-02-25,R,BUF,0.5,0.5,32.0,32.0,Carolina Hurricanes,12,0,1,0,57
0.596774,2023-10-12,R,MIN,0.75,0.0,21.0,41.0,Florida Panthers,13,0,0,0,0
0.3970579999999999,2023-10-14,R,WPG,0.666667,0.1428569999999999,35.0,33.0,Florida Panthers,13,0,2,0,1
0.516129,2023-10-16,R,NJD,0.6,0.25,34.0,30.0,Florida Panthers,13,1,2,0,2
0.5714279999999999,2023-10-19,H,TOR,0.7999999999999999,0.0,30.0,24.0,Florida Panthers,13,1,3,1,3
0.528301,2023-10-21,H,VAN,0.3333339999999999,0.0,31.0,36.0,Florida Panthers,13,0,2,2,4
0.38,2023-10-24,H,SJS,0.666667,0.25,28.0,36.0,Florida Panthers,13,1,3,0,5
0.4776109999999999,2023-10-28,H,SEA,1.0,1.0,33.0,37.0,Florida Panthers,13,1,4,1,6
0.561403,2023-10-30,R,BOS,1.0,0.0,26.0,37.0,Florida Panthers,13,0,2,2,7
0.6610159999999999,2023-11-02,R,DET,1.0,0.0,22.0,27.0,Florida Panthers,13,1,3,0,8
0.557692,2023-11-04,R,CHI,0.666667,0.333333,25.0,40.0,Florida Panthers,13,0,2,1,9
0.51923,2023-11-06,H,CBJ,0.5,0.0,23.0,46.0,Florida Panthers,13,1,2,0,10
0.5689649999999999,2023-11-08,R,WSH,1.0,0.0,28.0,25.0,Florida Panthers,13,1,2,1,11
0.40625,2023-11-10,H,CAR,1.0,0.0,30.0,35.0,Florida Panthers,13,1,2,2,12
0.581818,2023-11-12,H,CHI,1.0,0.5,26.0,31.0,Florida Panthers,13,1,2,3,13
0.454545,2023-11-14,R,SJS,0.666667,0.666666,22.0,31.0,Florida Panthers,13,1,2,4,14
0.457627,2023-11-16,R,LAK,0.5,0.0,27.0,31.0,Florida Panthers,13,0,2,5,15
0.539682,2023-11-17,R,ANA,0.666667,0.0,35.0,35.0,Florida Panthers,13,1,1,0,16
0.577464,2023-11-20,H,EDM,1.0,0.25,29.0,33.0,Florida Panthers,13,1,3,1,17
0.3725489999999999,2023-11-22,H,BOS,1.0,0.0,25.0,28.0,Florida Panthers,13,0,2,2,18
0.59322,2023-11-24,H,WPG,1.0,0.0,31.0,33.0,Florida Panthers,13,0,2,0,19
0.4516119999999999,2023-11-27,R,OTT,1.0,0.428571,20.0,37.0,Florida Panthers,13,1,3,0,20
0.4727269999999999,2023-11-28,R,TOR,1.0,0.0,32.0,39.0,Florida Panthers,13,0,1,1,21
0.425925,2023-11-30,R,MTL,1.0,0.25,22.0,29.0,Florida Panthers,13,1,2,0,22
0.59375,2023-12-02,H,NYI,0.5,0.0,27.0,45.0,Florida Panthers,13,0,2,1,23
0.440677,2023-12-06,H,DAL,0.5,1.0,33.0,31.0,Florida Panthers,13,1,4,0,24
0.526315,2023-12-08,H,PIT,1.0,0.0,26.0,33.0,Florida Panthers,13,1,2,1,25
0.489795,2023-12-10,R,CBJ,1.0,0.5,19.0,35.0,Florida Panthers,13,1,2,2,26
0.4307689999999999,2023-12-12,R,SEA,1.0,0.0,23.0,24.0,Florida Panthers,13,0,2,3,27
0.489361,2023-12-14,R,VAN,0.666667,0.0,18.0,36.0,Florida Panthers,13,0,2,0,28
0.354838,2023-12-16,R,EDM,1.0,0.333333,39.0,39.0,Florida Panthers,13,1,2,0,29
0.3888879999999999,2023-12-18,R,CGY,1.0,0.1999999999999999,24.0,34.0,Florida Panthers,13,0,2,1,30
0.6851849999999999,2023-12-21,H,STL,1.0,0.0,24.0,38.0,Florida Panthers,13,0,3,0,31
0.523076,2023-12-23,H,VGK,1.0,0.333333,25.0,42.0,Florida Panthers,13,1,2,0,32
0.538461,2023-12-27,R,TBL,1.0,0.0,29.0,31.0,Florida Panthers,13,1,4,1,33
0.576271,2023-12-29,H,NYR,1.0,0.333333,34.0,33.0,Florida Panthers,13,1,2,2,34
0.408163,2023-12-30,H,MTL,0.5,0.666666,19.0,26.0,Florida Panthers,13,1,1,3,35
0.655172,2024-01-02,R,ARI,1.0,0.1999999999999999,22.0,38.0,Florida Panthers,13,1,3,4,36
0.5428569999999999,2024-01-04,R,VGK,1.0,0.5,27.0,36.0,Florida Panthers,13,1,2,5,37
0.5,2024-01-06,R,COL,0.75,0.1999999999999999,26.0,29.0,Florida Panthers,13,1,2,6,38
0.509803,2024-01-09,R,STL,1.0,0.333333,30.0,31.0,Florida Panthers,13,1,3,7,39
0.581081,2024-01-11,H,LAK,0.666667,0.333333,33.0,41.0,Florida Panthers,13,1,2,8,40
0.490566,2024-01-13,H,NJD,1.0,0.5,22.0,36.0,Florida Panthers,13,0,2,9,41
0.619047,2024-01-15,H,ANA,1.0,0.5,26.0,33.0,Florida Panthers,13,0,2,0,42
0.614035,2024-01-17,H,DET,0.666667,0.0,29.0,34.0,Florida Panthers,13,0,2,0,43
0.474576,2024-01-19,H,MIN,0.1666669999999999,0.0,26.0,35.0,Florida Panthers,13,0,2,0,44
0.457627,2024-01-22,R,NSH,1.0,0.25,27.0,38.0,Florida Panthers,13,1,3,0,45
0.541666,2024-01-24,H,ARI,0.857143,0.25,33.0,42.0,Florida Panthers,13,1,2,1,46
0.444444,2024-01-26,R,PIT,0.875,0.666666,37.0,31.0,Florida Panthers,13,1,2,2,47
0.5373129999999999,2024-01-27,R,NYI,1.0,0.5,23.0,37.0,Florida Panthers,13,1,1,3,48
0.422222,2024-02-06,H,PHI,1.0,0.5,25.0,21.0,Florida Panthers,13,0,10,4,49
0.481481,2024-02-08,H,WSH,0.666667,0.1999999999999999,23.0,41.0,Florida Panthers,13,1,2,0,50
0.618181,2024-02-10,H,COL,1.0,1.0,34.0,41.0,Florida Panthers,13,1,2,1,51
0.480769,2024-02-14,R,PIT,1.0,0.5,27.0,23.0,Florida Panthers,13,1,4,2,52
0.438596,2024-02-15,R,BUF,1.0,0.333333,45.0,30.0,Florida Panthers,13,1,1,3,53
0.517857,2024-02-17,R,TBL,0.75,0.75,30.0,30.0,Florida Panthers,13,1,2,4,54
0.4426219999999999,2024-02-20,H,OTT,1.0,0.0,30.0,34.0,Florida Panthers,13,1,3,5,55
0.608695,2024-02-22,R,CAR,1.0,0.0,29.0,45.0,Florida Panthers,13,0,2,6,56
0.578947,2024-02-24,H,WSH,0.5,0.333333,24.0,29.0,Florida Panthers,13,1,2,0,57
0.566666,2023-10-10,H,NSH,0.75,0.3999999999999999,31.0,34.0,Tampa Bay Lightning,14,1,0,0,0
0.5399999999999999,2023-10-14,R,DET,1.0,0.5,42.0,25.0,Tampa Bay Lightning,14,0,4,1,1
0.576271,2023-10-15,R,OTT,1.0,0.0,38.0,24.0,Tampa Bay Lightning,14,0,1,0,2
0.490566,2023-10-17,R,BUF,1.0,0.0,31.0,25.0,Tampa Bay Lightning,14,0,2,0,3
0.457627,2023-10-19,H,VAN,1.0,0.666666,29.0,36.0,Tampa Bay Lightning,14,1,2,0,4
0.587301,2023-10-21,H,TOR,1.0,0.5,52.0,31.0,Tampa Bay Lightning,14,0,2,1,5
0.51923,2023-10-24,H,CAR,1.0,0.25,32.0,23.0,Tampa Bay Lightning,14,1,3,0,6
0.384615,2023-10-26,H,SJS,1.0,0.25,23.0,31.0,Tampa Bay Lightning,14,1,2,1,7
0.6,2023-10-30,H,SEA,0.3333339999999999,0.5,43.0,37.0,Tampa Bay Lightning,14,0,4,2,8
0.545454,2023-11-02,R,CBJ,1.0,0.0,28.0,29.0,Tampa Bay Lightning,14,0,3,0,9
0.552238,2023-11-04,R,OTT,0.75,0.333333,28.0,38.0,Tampa Bay Lightning,14,1,2,0,10
0.542372,2023-11-06,R,TOR,1.0,0.666666,34.0,31.0,Tampa Bay Lightning,14,0,2,1,11
0.473684,2023-11-07,R,MTL,0.8333339999999999,0.3999999999999999,26.0,32.0,Tampa Bay Lightning,14,1,1,0,12
0.641791,2023-11-09,H,CHI,0.7999999999999999,0.25,29.0,33.0,Tampa Bay Lightning,14,0,2,1,13
0.559322,2023-11-11,H,CAR,0.666667,0.0,32.0,22.0,Tampa Bay Lightning,14,0,2,0,14
0.45098,2023-11-14,R,STL,,0.0,29.0,30.0,Tampa Bay Lightning,14,0,3,0,15
0.4137929999999999,2023-11-16,R,CHI,0.5,0.333333,14.0,32.0,Tampa Bay Lightning,14,1,2,0,16
0.576271,2023-11-18,H,EDM,1.0,0.5,42.0,24.0,Tampa Bay Lightning,14,1,2,1,17
0.5499999999999999,2023-11-20,H,BOS,1.0,0.1666659999999999,27.0,47.0,Tampa Bay Lightning,14,1,2,2,18
0.523809,2023-11-22,H,WPG,0.5,1.0,32.0,33.0,Tampa Bay Lightning,14,0,2,3,19
0.4107139999999999,2023-11-24,R,CAR,0.8333339999999999,0.7999999999999999,24.0,14.0,Tampa Bay Lightning,14,1,2,0,20
0.4833329999999999,2023-11-27,R,COL,0.7999999999999999,0.0,23.0,39.0,Tampa Bay Lightning,14,0,3,1,21
0.5,2023-11-28,R,ARI,1.0,0.0,27.0,31.0,Tampa Bay Lightning,14,0,1,0,22
0.377777,2023-11-30,H,PIT,1.0,0.5,29.0,41.0,Tampa Bay Lightning,14,0,2,0,23
0.5499999999999999,2023-12-02,R,DAL,0.0,0.1666659999999999,34.0,33.0,Tampa Bay Lightning,14,0,2,0,24
0.403846,2023-12-04,H,DAL,1.0,0.0,25.0,23.0,Tampa Bay Lightning,14,1,2,0,25
0.4074069999999999,2023-12-06,H,PIT,1.0,0.5,25.0,27.0,Tampa Bay Lightning,14,1,2,1,26
0.527272,2023-12-07,R,NSH,0.3333339999999999,0.0,30.0,33.0,Tampa Bay Lightning,14,0,1,2,27
0.596491,2023-12-09,R,SEA,0.7999999999999999,0.0,29.0,30.0,Tampa Bay Lightning,14,1,2,0,28
0.509803,2023-12-12,R,VAN,0.5,0.0,22.0,29.0,Tampa Bay Lightning,14,0,3,1,29
0.461538,2023-12-14,R,EDM,0.5,0.5,57.0,24.0,Tampa Bay Lightning,14,1,2,0,30
0.642857,2023-12-16,R,CGY,1.0,1.0,26.0,33.0,Tampa Bay Lightning,14,0,2,1,31
0.575,2023-12-19,H,STL,0.666667,0.333333,29.0,33.0,Tampa Bay Lightning,14,1,3,0,32
0.517857,2023-12-21,H,VGK,0.75,0.5,34.0,36.0,Tampa Bay Lightning,14,1,2,1,33
0.6304339999999999,2023-12-23,R,WSH,1.0,0.0,34.0,20.0,Tampa Bay Lightning,14,1,2,2,34
0.461538,2023-12-27,H,FLA,1.0,0.0,31.0,29.0,Tampa Bay Lightning,14,0,4,3,35
0.535714,2023-12-30,H,NYR,0.5,0.333333,21.0,35.0,Tampa Bay Lightning,14,0,3,0,36
0.3269229999999999,2023-12-31,H,MTL,1.0,0.0,29.0,20.0,Tampa Bay Lightning,14,1,1,0,37
0.533333,2024-01-02,R,WPG,1.0,0.666666,28.0,34.0,Tampa Bay Lightning,14,0,2,1,38
0.431372,2024-01-04,R,MIN,1.0,0.333333,23.0,30.0,Tampa Bay Lightning,14,1,2,0,39
0.48,2024-01-06,R,BOS,0.75,0.0,26.0,26.0,Tampa Bay Lightning,14,0,2,1,40
0.5,2024-01-09,H,LAK,1.0,0.0,22.0,29.0,Tampa Bay Lightning,14,1,3,0,41
0.489361,2024-01-11,H,NJD,1.0,0.0,30.0,20.0,Tampa Bay Lightning,14,1,2,1,42
0.5,2024-01-13,H,ANA,0.666667,1.0,20.0,41.0,Tampa Bay Lightning,14,1,2,2,43
0.641509,2024-01-18,H,MIN,1.0,1.0,33.0,38.0,Tampa Bay Lightning,14,1,5,3,44
0.530612,2024-01-20,R,BUF,1.0,0.0,27.0,16.0,Tampa Bay Lightning,14,1,2,4,45
0.492063,2024-01-21,R,DET,1.0,0.0,35.0,28.0,Tampa Bay Lightning,14,0,1,5,46
0.442307,2024-01-23,R,PHI,0.5,0.666666,32.0,21.0,Tampa Bay Lightning,14,1,2,0,47
0.44186,2024-01-25,H,ARI,1.0,0.333333,20.0,37.0,Tampa Bay Lightning,14,1,2,1,48
0.508771,2024-01-27,H,NJD,1.0,0.0,24.0,42.0,Tampa Bay Lightning,14,1,2,2,49
0.5,2024-02-07,R,NYR,1.0,0.0,24.0,18.0,Tampa Bay Lightning,14,0,11,3,50
0.583333,2024-02-08,R,NYI,0.75,0.5,24.0,20.0,Tampa Bay Lightning,14,0,1,0,51
0.547169,2024-02-10,R,CBJ,0.666667,0.666666,35.0,37.0,Tampa Bay Lightning,14,1,2,0,52
